source_layer,year,month,lon,lat,offshore_km,zone,水质类别,pH值,溶解氧_mg_L,化学需氧量_mg_L,无机氮_mg_L,活性磷酸盐_mg_L,石油类_mg_L,Site,City_CN,Province_CN,Sea_CN
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.17000000000007,39.33000000000004,26.686209921982805,过渡,一类,8.09,9.55,0.85,0.049,0.0,0.012,LNB02046,大连,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.67000000100006,40.09000000100008,99.09509085242863,远海,一类,8.06,9.45,1.15,0.038,0.001,0.013,LNB02047,大连,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.67000000100006,39.33000000000004,41.20477889990108,过渡,三类,8.05,9.38,0.98,0.32,0.028,0.031,LNB02050,大连,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.10000000000002,39.01000000000005,44.41387283270609,过渡,一类,8.1,9.99,0.91,0.048,0.001,0.006,LNB02051,大连,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.59000000000003,39.240000000000066,28.45153247191547,过渡,一类,8.04,9.45,0.98,0.042,0.004,0.028,LNB02052,大连,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.22000000000003,39.17000000000007,36.35991336623503,过渡,一类,8.07,9.83,0.82,0.017,0.001,0.011,LNB02053,大连,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.25000000000011,39.460000000000036,28.102955360614022,过渡,一类,7.99,9.53,0.93,0.052,0.001,0.012,LNB02054,大连,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.46000000000004,39.07000000000005,8.949106100614207,近岸,一类,8.06,9.78,0.9,0.041,0.002,0.01,LNB02055,大连,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.58000000000004,39.160000000000025,19.856283640202648,近岸,三类,8.03,8.69,0.92,0.319,0.002,0.027,LNB02056,大连,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,122.1300000010001,40.650000000000034,178.96146911513992,远海,劣四类,7.95,7.34,1.6,1.442,0.05,0.029,LNB08001,营口,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.82999999900005,40.240000000000066,123.42980385445567,远海,一类,7.97,8.18,1.64,0.059,0.001,0.009,LNB08002,营口,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,122.15000000000009,40.37000000000006,160.06338556960458,远海,一类,7.85,8.21,1.52,0.178,0.002,0.015,LNB08003,营口,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,122.07000000100004,40.27000000000004,146.32646317863598,远海,一类,7.94,8.42,0.88,0.114,0.001,0.007,LNB08004,营口,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.98000000000002,40.14000000000004,129.92216900899214,远海,一类,7.91,8.04,1.6,0.089,0.001,0.0,LNB08005,营口,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.91000000000008,40.450000001000035,146.02302086798696,远海,一类,7.96,8.09,1.24,0.081,0.002,0.017,LNB08006,营口,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.93000000000006,40.160000000000025,126.58380820627046,远海,一类,7.92,8.02,1.44,0.112,0.003,0.006,LNB08007,营口,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,122.16000000100007,40.440000001000044,165.72861325598322,远海,二类,8.11,8.15,1.76,0.28,0.002,0.015,LNB08008,营口,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,122.22000000000003,40.51000000000005,175.80451786004252,远海,三类,7.94,8.1,1.92,0.321,0.003,0.026,LNB08009,营口,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,122.05000000000007,40.480000000000075,159.42707078787961,远海,一类,8.22,8.76,1.92,0.194,0.003,0.048,LNB08010,营口,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.97000000000003,40.36000000100006,143.89385157536802,远海,一类,7.94,8.19,0.88,0.014,0.005,0.044,LNB08011,营口,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.70000000000005,40.220000001000074,111.46522515001855,远海,一类,8.03,8.17,0.92,0.016,0.002,0.01,LNB08012,营口,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.82000000000005,40.83000000000004,173.43372595894476,远海,劣四类,7.88,6.85,3.68,1.005,0.062,0.043,LNB12001,盘锦,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.77000000100008,40.650000000000034,153.6217543806115,远海,劣四类,7.98,7.32,1.36,0.538,0.018,0.045,LNB12002,盘锦,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,122.00000000000011,40.64000000000004,168.32519597494613,远海,劣四类,7.93,7.39,3.86,0.542,0.031,0.041,LNB12003,盘锦,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.72000000100002,40.77000000000004,162.0485955438792,远海,劣四类,7.98,7.32,2.82,0.829,0.011,0.035,LNB12004,盘锦,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.63000000000011,40.690000000000055,149.45893415919736,远海,劣四类,8.05,7.26,2.9,0.796,0.012,0.043,LNB12005,盘锦,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.70000000000005,40.59000000000003,143.79106404781083,远海,二类,8.12,7.76,2.7,0.28,0.002,0.047,LNB12006,盘锦,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.85000000000002,40.59000000000003,153.42914521042385,远海,劣四类,8.11,7.82,3.74,0.503,0.004,0.025,LNB12007,盘锦,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.94000000000005,40.730000000000075,171.83502698810722,远海,劣四类,7.91,7.2,3.22,0.553,0.024,0.023,LNB12008,盘锦,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.31000000100005,40.83999999900004,146.3222529020602,远海,三类,8.3,7.8,2.23,0.38,0.01,0.024,LNB07001,锦州,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.46000000000004,40.80000000000007,153.0673498823397,远海,劣四类,8.2,7.63,2.53,0.514,0.005,0.015,LNB07002,锦州,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.05000000000007,40.79000000000008,125.70964402146274,远海,四类,8.1,7.63,2.31,0.451,0.005,0.014,LNB07003,锦州,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.2600000010001,40.690000000000055,129.9079432472508,远海,二类,8.3,8.97,2.57,0.216,0.0,0.012,LNB07004,锦州,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.5200000000001,40.78000000000003,153.35685442784145,远海,劣四类,8.2,7.35,2.44,0.637,0.003,0.019,LNB07005,锦州,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.42999999900007,40.63000000100004,134.20446273224803,远海,一类,7.9,8.39,1.92,0.199,0.0,0.02,LNB07006,锦州,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.18000000000006,40.81000000000006,135.15133184694338,远海,三类,8.2,7.71,1.72,0.358,0.003,0.019,LNB07007,锦州,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.379999999,40.73999999900008,142.92731703615488,远海,二类,8.4,8.53,2.44,0.289,0.002,0.018,LNB07008,锦州,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.83000000000004,40.480000000000075,83.89867281430404,远海,二类,7.93,8.44,1.59,0.165,0.028,0.004,LNB16001,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.36000000000001,40.01000000000005,28.01513341035903,过渡,一类,8.27,9.32,1.62,0.035,0.005,0.004,LNB16002,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.05000000000007,40.699999999000056,117.07737816429112,远海,二类,8.1,8.33,1.87,0.139,0.017,0.006,LNB16003,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.85000000000002,40.659999999000036,103.06276766518978,远海,二类,8.1,8.31,1.52,0.134,0.028,0.005,LNB16004,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.70000000000005,40.480000000000075,78.67700045122163,远海,一类,8.17,8.26,1.82,0.049,0.011,0.007,LNB16005,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.55000000100006,40.27000000000004,52.46438221529585,远海,一类,8.23,9.34,1.38,0.094,0.004,0.008,LNB16006,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.32000000000005,40.150000000000034,39.22872544450713,过渡,一类,8.27,9.51,1.28,0.061,0.008,0.005,LNB16007,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.98000000000002,40.04000000000008,4.964070910056305,近岸,一类,8.29,9.47,1.36,0.065,0.006,0.005,LNB16008,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.65000000000009,40.17000000000007,44.31667180645479,过渡,二类,8.23,9.45,1.68,0.053,0.016,0.004,LNB16009,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.09000000000003,40.58000000000004,108.55890797166903,远海,一类,8.18,8.35,1.61,0.125,0.007,0.004,LNB16010,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.93000000000006,40.000000001000046,7.769999999992933,近岸,一类,8.28,9.33,1.78,0.057,0.015,0.006,LNB16011,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.19000000000005,39.910000000000025,23.336413606212073,过渡,二类,8.21,9.72,1.63,0.071,0.017,0.004,LNB16012,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.80000000000007,40.29000000000008,63.77430595468265,远海,一类,8.2,9.38,1.62,0.068,0.011,0.005,LNB16013,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.10000000100001,40.07000000000005,13.549276824403444,近岸,二类,8.31,8.56,1.46,0.065,0.024,0.006,LNB16014,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.87000000000012,40.58000000000004,95.82714281455918,远海,二类,8.12,7.83,1.51,0.149,0.029,0.006,LNB16015,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.70000000000005,40.400000000000034,70.20256405574351,远海,一类,8.11,8.34,1.51,0.105,0.011,0.005,LNB16016,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.0199999990001,40.74999999900007,120.21356355993804,远海,二类,8.05,8.36,1.91,0.154,0.021,0.006,LNB16017,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.46000000000004,40.14000000000004,38.00027894634919,过渡,一类,8.26,8.44,1.39,0.054,0.011,0.007,LNB16018,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.24000000000001,40.04000000000008,27.0074656345265,过渡,一类,8.26,8.75,1.36,0.073,0.009,0.006,LNB16019,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.96000000100003,40.63000000100004,105.33309324134264,远海,二类,7.98,8.07,1.37,0.187,0.024,0.006,LNB16020,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.68000000000006,40.28000000000003,56.9030649438206,远海,一类,8.19,10.04,1.79,0.069,0.007,0.005,LNB16021,葫芦岛,辽宁,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.71000000000004,39.92000000000007,33.3923718834047,过渡,一类,8.13,8.92,1.68,0.103,0.005,0.0,HBB03001,秦皇岛,河北,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.56000000000006,39.85000000000008,39.416723608126354,过渡,一类,8.17,9.02,1.22,0.058,0.004,0.0,HBB03002,秦皇岛,河北,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.78000000000009,39.72000000000003,39.52597626876967,过渡,一类,8.06,8.4,1.39,0.086,0.004,0.0,HBB03003,秦皇岛,河北,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.42000000000007,39.52999999900004,69.96522930414812,远海,一类,8.22,8.56,1.38,0.116,0.005,0.003,HBB03004,秦皇岛,河北,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.53000000000009,39.700000000000045,55.59981025147062,远海,一类,8.1,8.04,1.24,0.05,0.005,0.001,HBB03005,秦皇岛,河北,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,117.80000000000007,38.450000000000045,5.549999999994952,近岸,一类,7.97,7.7,0.9,0.186,0.003,0.042,HBB10001,沧州,河北,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,117.70000000000005,38.56000000000006,12.944713206555345,近岸,二类,8.0,7.74,1.22,0.224,0.002,0.0,HBB10002,沧州,河北,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,117.879999999,38.36000000000007,17.898212146145053,近岸,二类,7.96,7.53,1.08,0.22,0.001,0.044,HBB10003,沧州,河北,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,118.0100000000001,38.480000000000075,23.415475651810254,过渡,二类,7.98,7.73,1.19,0.21,0.002,0.028,HBB10004,沧州,河北,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,117.87000000000012,38.57999999900005,11.799461768612602,近岸,一类,7.96,8.28,1.15,0.144,0.004,0.03,HBB10005,沧州,河北,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,118.10000000000002,38.33000000000004,38.27488602203823,过渡,二类,7.92,7.48,0.92,0.201,0.003,0.005,SDB13001,滨州,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,118.17000000100006,38.450000000000045,41.44330354976636,过渡,一类,8.02,7.9,1.15,0.135,0.001,0.028,SDB13002,滨州,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,117.96000000000004,38.29000000000008,29.30484089702168,过渡,三类,7.88,7.78,2.62,0.321,0.002,0.005,SDB13003,滨州,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,118.17000000100006,38.240000000000066,32.64607946124298,过渡,三类,7.88,7.98,3.87,0.302,0.026,0.004,SDB13004,滨州,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,117.94000000000005,38.33000000000004,24.44521425555576,过渡,一类,8.0,8.01,1.92,0.181,0.002,0.006,SDB13005,滨州,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,118.63000000000011,38.230000000000075,29.325855486256064,过渡,一类,7.86,7.72,0.76,0.128,0.004,0.023,SDB05001,东营,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,118.84000000000003,38.22000000000003,30.195264529393057,过渡,一类,8.03,8.18,0.84,0.009,0.001,0.005,SDB05005,东营,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,118.94000000000005,38.180000000000064,21.060769216726193,过渡,一类,7.95,7.88,0.98,0.052,0.003,0.007,SDB05006,东营,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,118.31000000000006,38.35000000000008,44.20532320886716,过渡,一类,7.99,8.19,0.93,0.096,0.0,0.007,SDB05010,东营,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,118.41000000000008,38.190000001000044,23.336413706523214,过渡,二类,8.04,8.09,0.86,0.23,0.003,0.009,SDB05012,东营,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,118.90000000000009,38.150000000000034,20.01080957882269,过渡,一类,7.99,7.87,0.86,0.15,0.0,0.009,SDB05014,东营,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,118.46000000000004,38.35000000000008,39.10289119746327,过渡,一类,8.06,8.15,0.91,0.049,0.002,0.009,SDB05018,东营,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,118.29000000000008,38.210000000000036,32.96531813891364,过渡,二类,7.98,8.03,1.06,0.233,0.004,0.041,SDB05021,东营,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,118.53000000000009,38.210000000000036,23.546655813517386,过渡,二类,8.03,7.63,0.98,0.232,0.003,0.049,SDB05023,东营,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,118.57000000100004,38.34000000000003,38.53155202850353,过渡,一类,8.04,8.13,1.06,0.018,0.003,0.022,SDB05029,东营,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,118.72000000000003,38.30000000000007,41.29438702778687,过渡,一类,7.96,8.2,0.93,0.027,0.003,0.037,SDB05030,东营,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.17000000000007,37.28000000000003,44.02378107340677,过渡,二类,7.8,9.78,1.37,0.214,0.0,0.012,SDB07001,潍坊,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.40999999900009,37.240000000000066,30.540132648977682,过渡,一类,8.2,7.07,1.28,0.097,0.0,0.014,SDB07002,潍坊,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.49000000000001,37.38000000000005,13.36616998245358,近岸,一类,8.16,6.71,1.12,0.152,0.0,0.022,SDB07003,潍坊,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.29000000000008,37.26000000000005,35.39838555639674,过渡,一类,8.27,7.11,1.79,0.066,0.008,0.008,SDB07004,潍坊,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.5200000000001,37.230000000000075,30.05210974290404,过渡,一类,8.17,7.23,1.17,0.077,0.003,0.01,SDB07005,潍坊,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.04000000000008,37.59000000000003,60.76679767768826,远海,一类,8.15,7.99,1.08,0.023,0.0,0.007,SDB06009,烟台,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.5100000000001,37.52000000100003,2.4820355543141646,近岸,二类,8.12,7.99,1.2,0.269,0.004,0.01,SDB06012,烟台,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.82000000000005,37.34000000000003,39.712567280399654,过渡,一类,8.11,8.0,1.17,0.009,0.0,0.006,SDB06013,烟台,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.79999999900008,37.210000000000036,32.190000076548614,过渡,一类,8.11,8.03,1.43,0.011,0.0,0.007,SDB06015,烟台,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.84000000000003,37.58000000000004,38.7706332163965,过渡,一类,8.22,8.01,1.1,0.039,0.0,0.02,SDB06019,烟台,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.74000000100011,37.450000000000045,27.211984600809394,过渡,一类,8.07,7.69,0.98,0.087,0.0,0.028,SDB06020,烟台,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.64000000100009,37.210000000000036,35.74475770585008,过渡,一类,8.09,8.05,1.23,0.013,0.002,0.008,SDB06021,烟台,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.67000000000007,37.32999999900005,26.686210000470826,过渡,一类,8.08,8.06,1.49,0.021,0.001,0.009,SDB06023,烟台,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.60000000000002,37.42000000000007,14.214935807097849,近岸,一类,8.09,7.97,1.23,0.156,0.002,0.006,SDB06028,烟台,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.03000000000009,37.490000000000066,54.49184342634098,远海,一类,8.07,8.27,1.29,0.03,0.001,0.007,SDB06029,烟台,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.85000000000002,37.460000000000036,39.102891197457,过渡,一类,8.12,8.06,1.1,0.019,0.0,0.009,SDB06030,烟台,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.74000000100011,37.55000000000007,27.21198460081197,过渡,一类,8.22,7.95,1.32,0.055,0.0,0.017,SDB06031,烟台,山东,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.82000000000005,40.429999999000074,137.62657184237952,远海,一类,8.16,0.0,1.48,0.12,0.0,0.002,JHB00001,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.70000000000005,40.440000001000044,130.0927577660082,远海,一类,8.18,0.0,1.27,0.084,0.0,0.002,JHB00002,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.50000000000011,40.429999999000074,117.203595836843,远海,一类,8.19,0.0,1.34,0.074,0.0,0.0,JHB00003,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.34000000000003,40.47000000000003,114.09266628491474,远海,一类,8.11,0.0,0.89,0.086,0.0,0.001,JHB00004,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.05000000000007,40.38000000000005,88.72365468127263,远海,一类,8.12,0.0,1.23,0.095,0.0,0.0,JHB00005,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.73000000000002,40.30000000000007,120.21356371059662,远海,一类,8.26,0.0,1.13,0.004,0.0,0.0,JHB00006,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.56000000000006,40.27000000000004,105.68342585288173,远海,一类,8.2,0.0,1.17,0.009,0.0,0.002,JHB00007,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.30000000000007,40.27000000000004,91.72791777861981,远海,一类,8.31,0.0,1.39,0.006,0.0,0.005,JHB00008,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,121.0299999990001,40.000000001000046,55.599810355633245,远海,一类,8.19,0.0,1.16,0.015,0.001,0.0,JHB00009,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.70000000000005,39.67000000000007,26.47763018096563,过渡,一类,8.16,0.0,1.16,0.026,0.001,0.0,JHB00010,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.00000000000011,39.76000000000005,26.6399999999947,过渡,一类,8.22,0.0,1.14,0.045,0.0,0.0,JHB00011,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.74000000100011,39.60000000000008,52.95526030142403,远海,一类,8.13,0.0,1.1,0.032,0.0,0.0,JHB00012,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.75000000000011,39.35000000000008,32.36178301637605,过渡,一类,8.17,0.0,0.94,0.005,0.0,0.002,JHB00013,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.00000000000011,39.33000000000004,74.36999999999546,远海,一类,8.21,0.0,1.06,0.028,0.002,0.002,JHB00014,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.37000000000012,39.33000000000004,54.12886291064237,远海,一类,8.23,0.0,1.14,0.014,0.0,0.0,JHB00015,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,120.00000000000011,39.00000000000006,104.717190565816,远海,一类,8.28,0.0,1.1,0.012,0.001,0.0,JHB00016,-,近海,渤海
T2021_Bohai_Sea_Water_Quality_Data_July,2021,7,119.44999999900006,38.899999999000045,111.69159532719958,远海,一类,8.19,0.0,0.96,0.042,0.0,0.0,JHB00017,-,近海,渤海
